campana;provincia;tipo_tabaco;clase_comercial;es_total_clase;volumen_kg;pagina_origen
2020/2021;TOTAL_NACIONAL;VIRGINIA;B1L;False;184007.0;8
2020/2021;CHACO;VIRGINIA;C1F;False;29119.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C1F;False;7040083.0;8
2020/2021;MISIONES;VIRGINIA;C1L;False;185.0;8
2020/2021;CHACO;VIRGINIA;C1L;False;103.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C1L;False;222753.0;8
2020/2021;MISIONES;VIRGINIA;X1F;False;2234.0;8
2020/2021;CHACO;VIRGINIA;X1F;False;1731.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X1F;False;3038834.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X1L;False;106060.0;8
2020/2021;MISIONES;VIRGINIA;B2F;False;1870.0;8
2020/2021;CHACO;VIRGINIA;B2F;False;8571.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B2F;False;5730574.0;8
2020/2021;MISIONES;VIRGINIA;B2L;False;61.0;8
2020/2021;CHACO;VIRGINIA;B2L;False;78.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B2L;False;91646.0;8
2020/2021;MISIONES;VIRGINIA;B2KL;False;35.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B2KL;False;123528.0;8
2020/2021;CHACO;VIRGINIA;B2KF;False;717.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B2KF;False;353403.0;8
2020/2021;CHACO;VIRGINIA;C2F;False;17454.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C2F;False;2502877.0;8
2020/2021;CHACO;VIRGINIA;C2L;False;110.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C2L;False;94720.0;8
2020/2021;CHACO;VIRGINIA;C2K;False;243.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C2K;False;551792.0;8
2020/2021;CHACO;VIRGINIA;X2F;False;966.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X2F;False;1642622.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X2L;False;65676.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X2K;False;50389.0;8
2020/2021;CHACO;VIRGINIA;B3F;False;5740.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B3F;False;5830397.0;8
2020/2021;CHACO;VIRGINIA;B3L;False;61.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B3L;False;608753.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B3KL;False;117503.0;8
2020/2021;MISIONES;VIRGINIA;B3KF;False;15.0;8
2020/2021;CHACO;VIRGINIA;B3KF;False;205.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B3KF;False;67806.0;8
2020/2021;CHACO;VIRGINIA;C3F;False;21527.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C3F;False;2937740.0;8
2020/2021;CHACO;VIRGINIA;C3L;False;1543.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C3L;False;514267.0;8
2020/2021;CHACO;VIRGINIA;C3K;False;326.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C3K;False;442476.0;8
2020/2021;CHACO;VIRGINIA;X3F;False;755.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X3F;False;2359052.0;8
2020/2021;CHACO;VIRGINIA;X3L;False;186.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X3L;False;78659.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X3K;False;606844.0;8
2020/2021;CHACO;VIRGINIA;B4F;False;3089.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B4F;False;3301595.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;B4L;False;682839.0;8
2020/2021;CHACO;VIRGINIA;C4F;False;12818.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C4F;False;1714075.0;8
2020/2021;CHACO;VIRGINIA;C4L;False;1922.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;C4L;False;1010183.0;8
2020/2021;CHACO;VIRGINIA;X4F;False;566.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X4F;False;1159736.0;8
2020/2021;CHACO;VIRGINIA;X4L;False;360.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;X4L;False;882634.0;8
2020/2021;CHACO;VIRGINIA;NVX;False;40.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;NVX;False;56847.0;8
2020/2021;CHACO;VIRGINIA;NVC;False;513.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;NVC;False;68368.0;8
2020/2021;MISIONES;VIRGINIA;NVB;False;330.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;NVB;False;278154.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;N5K;False;7283.0;8
2020/2021;CHACO;VIRGINIA;N5X;False;100.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;N5X;False;455042.0;8
2020/2021;CHACO;VIRGINIA;N5C;False;1486.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;N5C;False;903389.0;8
2020/2021;TOTAL_NACIONAL;VIRGINIA;N5B;False;1139139.0;8
2020/2021;MISIONES;BURLEY;T1F;False;194448.0;9
2020/2021;TUCUMAN;BURLEY;T1F;False;30799.0;9
2020/2021;CATAMARCA;BURLEY;T1F;False;1909.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;T1F;False;227156.0;9
2020/2021;MISIONES;BURLEY;T1FR;False;1032920.0;9
2020/2021;TUCUMAN;BURLEY;T1FR;False;7740.0;9
2020/2021;CATAMARCA;BURLEY;T1FR;False;410.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;T1FR;False;1041070.0;9
2020/2021;MISIONES;BURLEY;B1F;False;1846931.0;9
2020/2021;TUCUMAN;BURLEY;B1F;False;264333.0;9
2020/2021;CATAMARCA;BURLEY;B1F;False;12709.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B1F;False;2123973.0;9
2020/2021;MISIONES;BURLEY;B1FR;False;4203353.0;9
2020/2021;TUCUMAN;BURLEY;B1FR;False;173447.0;9
2020/2021;CATAMARCA;BURLEY;B1FR;False;9112.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B1FR;False;4385912.0;9
2020/2021;MISIONES;BURLEY;C1L;False;1852268.0;9
2020/2021;TUCUMAN;BURLEY;C1L;False;379280.0;9
2020/2021;CATAMARCA;BURLEY;C1L;False;14946.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C1L;False;2246494.0;9
2020/2021;MISIONES;BURLEY;C1F;False;1770996.0;9
2020/2021;TUCUMAN;BURLEY;C1F;False;245441.0;9
2020/2021;CATAMARCA;BURLEY;C1F;False;8870.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C1F;False;2025307.0;9
2020/2021;MISIONES;BURLEY;X1L;False;591085.0;9
2020/2021;TUCUMAN;BURLEY;X1L;False;172023.0;9
2020/2021;CATAMARCA;BURLEY;X1L;False;2096.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;X1L;False;765204.0;9
2020/2021;MISIONES;BURLEY;X1F;False;42225.0;9
2020/2021;TUCUMAN;BURLEY;X1F;False;160202.0;9
2020/2021;CATAMARCA;BURLEY;X1F;False;12628.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;X1F;False;215055.0;9
2020/2021;MISIONES;BURLEY;T2F;False;190368.0;9
2020/2021;TUCUMAN;BURLEY;T2F;False;93276.0;9
2020/2021;CATAMARCA;BURLEY;T2F;False;10473.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;T2F;False;294117.0;9
2020/2021;MISIONES;BURLEY;T2FR;False;851755.0;9
2020/2021;TUCUMAN;BURLEY;T2FR;False;60048.0;9
2020/2021;CATAMARCA;BURLEY;T2FR;False;7076.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;T2FR;False;918879.0;9
2020/2021;MISIONES;BURLEY;B2F;False;707409.0;9
2020/2021;TUCUMAN;BURLEY;B2F;False;251279.0;9
2020/2021;CATAMARCA;BURLEY;B2F;False;15931.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B2F;False;974619.0;9
2020/2021;MISIONES;BURLEY;B2FR;False;3084529.0;9
2020/2021;TUCUMAN;BURLEY;B2FR;False;365202.0;9
2020/2021;CATAMARCA;BURLEY;B2FR;False;22847.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B2FR;False;3472578.0;9
2020/2021;MISIONES;BURLEY;C2L;False;1709976.0;9
2020/2021;TUCUMAN;BURLEY;C2L;False;488768.0;9
2020/2021;CATAMARCA;BURLEY;C2L;False;26657.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C2L;False;2225401.0;9
2020/2021;MISIONES;BURLEY;C2F;False;982625.0;9
2020/2021;TUCUMAN;BURLEY;C2F;False;313734.0;9
2020/2021;CATAMARCA;BURLEY;C2F;False;12708.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C2F;False;1309067.0;9
2020/2021;MISIONES;BURLEY;X2L;False;1354425.0;9
2020/2021;TUCUMAN;BURLEY;X2L;False;458683.0;9
2020/2021;CATAMARCA;BURLEY;X2L;False;6256.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;X2L;False;1819364.0;9
2020/2021;MISIONES;BURLEY;X2F;False;439439.0;9
2020/2021;TUCUMAN;BURLEY;X2F;False;99918.0;9
2020/2021;CATAMARCA;BURLEY;X2F;False;2520.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;X2F;False;541877.0;9
2020/2021;MISIONES;BURLEY;T3K;False;13068.0;9
2020/2021;TUCUMAN;BURLEY;T3K;False;356.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;T3K;False;13424.0;9
2020/2021;MISIONES;BURLEY;C3L;False;1099247.0;9
2020/2021;TUCUMAN;BURLEY;C3L;False;415263.0;9
2020/2021;CATAMARCA;BURLEY;C3L;False;26281.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C3L;False;1540791.0;9
2020/2021;MISIONES;BURLEY;C3F;False;1005663.0;9
2020/2021;TUCUMAN;BURLEY;C3F;False;243199.0;9
2020/2021;CATAMARCA;BURLEY;C3F;False;10656.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C3F;False;1259518.0;9
2020/2021;MISIONES;BURLEY;C3K;False;15851.0;9
2020/2021;TUCUMAN;BURLEY;C3K;False;18304.0;9
2020/2021;CATAMARCA;BURLEY;C3K;False;1251.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;C3K;False;35406.0;9
2020/2021;MISIONES;BURLEY;X3K;False;30820.0;9
2020/2021;TUCUMAN;BURLEY;X3K;False;26661.0;9
2020/2021;CATAMARCA;BURLEY;X3K;False;79.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;X3K;False;57560.0;9
2020/2021;MISIONES;BURLEY;B3F;False;287362.0;9
2020/2021;TUCUMAN;BURLEY;B3F;False;286407.0;9
2020/2021;CATAMARCA;BURLEY;B3F;False;20773.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B3F;False;594542.0;9
2020/2021;MISIONES;BURLEY;B3FR;False;393747.0;9
2020/2021;TUCUMAN;BURLEY;B3FR;False;258850.0;9
2020/2021;CATAMARCA;BURLEY;B3FR;False;17849.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B3FR;False;670446.0;9
2020/2021;MISIONES;BURLEY;B3K;False;8108.0;9
2020/2021;TUCUMAN;BURLEY;B3K;False;1979.0;9
2020/2021;CATAMARCA;BURLEY;B3K;False;112.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;B3K;False;10199.0;9
2020/2021;MISIONES;BURLEY;NG;False;4514.0;9
2020/2021;TUCUMAN;BURLEY;NG;False;1256.0;9
2020/2021;CATAMARCA;BURLEY;NG;False;33.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;NG;False;5803.0;9
2020/2021;MISIONES;BURLEY;NX;False;171205.0;9
2020/2021;TUCUMAN;BURLEY;NX;False;3165.0;9
2020/2021;CATAMARCA;BURLEY;NX;False;98.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;NX;False;174468.0;9
2020/2021;MISIONES;BURLEY;NB;False;10790.0;9
2020/2021;TUCUMAN;BURLEY;NB;False;8320.0;9
2020/2021;CATAMARCA;BURLEY;NB;False;557.0;9
2020/2021;TOTAL_NACIONAL;BURLEY;NB;False;19667.0;9
2020/2021;CORRIENTES;CR. CORRENTINO;C1;False;120705.0;10
2020/2021;CHACO;CR. CHAQUEÑO;CH1;False;185223.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C1;False;958995.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C2;False;39974.0;10
2020/2021;CHACO;CR. CHAQUEÑO;CH2;False;71074.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C2;False;136544.0;10
2020/2021;MISIONES;CR. MISIONERO;B1;False;108423.0;10
2020/2021;CHACO;CR. CHAQUEÑO;CH3;False;22777.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C3;False;158090.0;10
2020/2021;MISIONES;CR. MISIONERO;B2;False;32062.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X1;False;222498.0;10
2020/2021;MISIONES;CR. MISIONERO;T1;False;16505.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X2;False;107685.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X1;False;40093.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;T;False;56086.0;10
2020/2021;MISIONES;CR. MISIONERO;N4;False;17295.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;N;False;2442.0;10
2020/2021;MISIONES;CR. MISIONERO;N5;False;100.0;10
2020/2021;MISIONES;CR. MISIONERO;B1;False;101502.0;10
2020/2021;MISIONES;CR. MISIONERO;B1;False;22825.0;10
2020/2021;MISIONES;CR. MISIONERO;B1;False;124327.0;10
2020/2021;MISIONES;CR. MISIONERO;B2;False;51722.0;10
2020/2021;MISIONES;CR. MISIONERO;B2;False;9277.0;10
2020/2021;MISIONES;CR. MISIONERO;B2;False;60999.0;10
2020/2021;TUCUMAN;CR. ARGENTINO;B3;False;15449.0;10
2020/2021;CATAMARCA;CR. ARGENTINO;B3;False;1959.0;10
2020/2021;TOTAL_NACIONAL;CR. ARGENTINO;B3;False;17408.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C1;False;7014.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C1;False;6755.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C1;False;13769.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C2;False;16386.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C2;False;8246.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;C2;False;24632.0;10
2020/2021;TUCUMAN;CR. ARGENTINO;T2;False;3179.0;10
2020/2021;CATAMARCA;CR. ARGENTINO;T2;False;801.0;10
2020/2021;TOTAL_NACIONAL;CR. ARGENTINO;T2;False;3980.0;10
2020/2021;TUCUMAN;CR. ARGENTINO;T4;False;145.0;10
2020/2021;CATAMARCA;CR. ARGENTINO;T4;False;100.0;10
2020/2021;TOTAL_NACIONAL;CR. ARGENTINO;T4;False;245.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X2;False;5927.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X2;False;1335.0;10
2020/2021;CORRIENTES;CR. CORRENTINO;X2;False;7262.0;10
2020/2021;TUCUMAN;CR. ARGENTINO;X4;False;220.0;10
2020/2021;TOTAL_NACIONAL;CR. ARGENTINO;X4;False;220.0;10
2021/2022;JUJUY;VIRGINIA;T1F;False;33.0;17
2021/2022;SALTA;VIRGINIA;T1F;False;456.0;17
2021/2022;MISIONES;VIRGINIA;T1F;False;773.0;18
2021/2022;CHACO;VIRGINIA;T1F;False;134.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;T1F;False;1396.0;18
2021/2022;JUJUY;VIRGINIA;T1L;False;81.0;17
2021/2022;SALTA;VIRGINIA;T1L;False;35.0;17
2021/2022;MISIONES;VIRGINIA;T1L;False;220.0;18
2021/2022;CHACO;VIRGINIA;T1L;False;20.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;T1L;False;356.0;18
2021/2022;JUJUY;VIRGINIA;B1F;False;9769606.0;17
2021/2022;SALTA;VIRGINIA;B1F;False;12651140.0;17
2021/2022;TUCUMAN;VIRGINIA;B1F;False;1826.0;17
2021/2022;MISIONES;VIRGINIA;B1F;False;9300.0;18
2021/2022;CHACO;VIRGINIA;B1F;False;17790.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B1F;False;22449662.0;18
2021/2022;JUJUY;VIRGINIA;B1L;False;18107.0;17
2021/2022;SALTA;VIRGINIA;B1L;False;59913.0;17
2021/2022;MISIONES;VIRGINIA;B1L;False;1544.0;18
2021/2022;CHACO;VIRGINIA;B1L;False;23.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B1L;False;79587.0;18
2021/2022;JUJUY;VIRGINIA;C1F;False;2749696.0;17
2021/2022;SALTA;VIRGINIA;C1F;False;3285273.0;17
2021/2022;TUCUMAN;VIRGINIA;C1F;False;339.0;17
2021/2022;CHACO;VIRGINIA;C1F;False;43597.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C1F;False;6078905.0;18
2021/2022;JUJUY;VIRGINIA;C1L;False;27182.0;17
2021/2022;SALTA;VIRGINIA;C1L;False;49074.0;17
2021/2022;MISIONES;VIRGINIA;C1L;False;662.0;18
2021/2022;CHACO;VIRGINIA;C1L;False;54.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C1L;False;76972.0;18
2021/2022;JUJUY;VIRGINIA;X1F;False;1238679.0;17
2021/2022;SALTA;VIRGINIA;X1F;False;1387781.0;17
2021/2022;TUCUMAN;VIRGINIA;X1F;False;22.0;17
2021/2022;MISIONES;VIRGINIA;X1F;False;2108.0;18
2021/2022;CHACO;VIRGINIA;X1F;False;4711.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X1F;False;2633301.0;18
2021/2022;JUJUY;VIRGINIA;X1L;False;11537.0;17
2021/2022;SALTA;VIRGINIA;X1L;False;11307.0;17
2021/2022;CHACO;VIRGINIA;X1L;False;60.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X1L;False;22904.0;18
2021/2022;JUJUY;VIRGINIA;T2L;False;33.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;T2L;False;33.0;18
2021/2022;JUJUY;VIRGINIA;T2KL;False;98.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;T2KL;False;98.0;18
2021/2022;JUJUY;VIRGINIA;T2KF;False;209.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;T2KF;False;209.0;18
2021/2022;JUJUY;VIRGINIA;B2F;False;2828196.0;17
2021/2022;SALTA;VIRGINIA;B2F;False;3103942.0;17
2021/2022;TUCUMAN;VIRGINIA;B2F;False;1538.0;17
2021/2022;MISIONES;VIRGINIA;B2F;False;3544.0;18
2021/2022;CHACO;VIRGINIA;B2F;False;12009.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B2F;False;5949229.0;18
2021/2022;JUJUY;VIRGINIA;B2L;False;30541.0;17
2021/2022;SALTA;VIRGINIA;B2L;False;19835.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;B2L;False;50376.0;18
2021/2022;JUJUY;VIRGINIA;B2KL;False;85264.0;17
2021/2022;SALTA;VIRGINIA;B2KL;False;25907.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;B2KL;False;111171.0;18
2021/2022;JUJUY;VIRGINIA;B2KF;False;237493.0;17
2021/2022;SALTA;VIRGINIA;B2KF;False;46157.0;17
2021/2022;CHACO;VIRGINIA;B2KF;False;2039.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B2KF;False;285689.0;18
2021/2022;JUJUY;VIRGINIA;C2F;False;1157148.0;17
2021/2022;SALTA;VIRGINIA;C2F;False;887742.0;17
2021/2022;TUCUMAN;VIRGINIA;C2F;False;841.0;17
2021/2022;CHACO;VIRGINIA;C2F;False;22869.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C2F;False;2068600.0;18
2021/2022;JUJUY;VIRGINIA;C2L;False;50408.0;17
2021/2022;SALTA;VIRGINIA;C2L;False;15477.0;17
2021/2022;CHACO;VIRGINIA;C2L;False;122.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C2L;False;66007.0;18
2021/2022;JUJUY;VIRGINIA;C2K;False;343727.0;17
2021/2022;SALTA;VIRGINIA;C2K;False;101607.0;17
2021/2022;CHACO;VIRGINIA;C2K;False;44.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C2K;False;445378.0;18
2021/2022;JUJUY;VIRGINIA;X2F;False;748142.0;17
2021/2022;SALTA;VIRGINIA;X2F;False;567679.0;17
2021/2022;TUCUMAN;VIRGINIA;X2F;False;376.0;17
2021/2022;CHACO;VIRGINIA;X2F;False;2404.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X2F;False;1318601.0;18
2021/2022;JUJUY;VIRGINIA;X2L;False;142210.0;17
2021/2022;SALTA;VIRGINIA;X2L;False;5199.0;17
2021/2022;TUCUMAN;VIRGINIA;X2L;False;35.0;17
2021/2022;CHACO;VIRGINIA;X2L;False;153.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X2L;False;147597.0;18
2021/2022;JUJUY;VIRGINIA;X2K;False;110900.0;17
2021/2022;SALTA;VIRGINIA;X2K;False;22613.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;X2K;False;133513.0;18
2021/2022;JUJUY;VIRGINIA;B3F;False;2797950.0;17
2021/2022;SALTA;VIRGINIA;B3F;False;2928549.0;17
2021/2022;TUCUMAN;VIRGINIA;B3F;False;877.0;17
2021/2022;CHACO;VIRGINIA;B3F;False;7799.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B3F;False;5735175.0;18
2021/2022;JUJUY;VIRGINIA;B3L;False;487522.0;17
2021/2022;SALTA;VIRGINIA;B3L;False;14824.0;17
2021/2022;MISIONES;VIRGINIA;B3L;False;65.0;18
2021/2022;CHACO;VIRGINIA;B3L;False;65.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B3L;False;502476.0;18
2021/2022;JUJUY;VIRGINIA;B3KL;False;64325.0;17
2021/2022;SALTA;VIRGINIA;B3KL;False;9281.0;17
2021/2022;CHACO;VIRGINIA;B3KL;False;117.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B3KL;False;73723.0;18
2021/2022;JUJUY;VIRGINIA;B3KF;False;24249.0;17
2021/2022;SALTA;VIRGINIA;B3KF;False;17990.0;17
2021/2022;CHACO;VIRGINIA;B3KF;False;2834.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B3KF;False;45073.0;18
2021/2022;JUJUY;VIRGINIA;C3F;False;1389649.0;17
2021/2022;SALTA;VIRGINIA;C3F;False;1033417.0;17
2021/2022;TUCUMAN;VIRGINIA;C3F;False;1314.0;17
2021/2022;CHACO;VIRGINIA;C3F;False;37745.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C3F;False;2462125.0;18
2021/2022;JUJUY;VIRGINIA;C3L;False;363943.0;17
2021/2022;SALTA;VIRGINIA;C3L;False;47844.0;17
2021/2022;CHACO;VIRGINIA;C3L;False;1797.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C3L;False;413584.0;18
2021/2022;JUJUY;VIRGINIA;C3K;False;478272.0;17
2021/2022;SALTA;VIRGINIA;C3K;False;236098.0;17
2021/2022;CHACO;VIRGINIA;C3K;False;39.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C3K;False;714409.0;18
2021/2022;JUJUY;VIRGINIA;X3F;False;1013656.0;17
2021/2022;SALTA;VIRGINIA;X3F;False;755807.0;17
2021/2022;TUCUMAN;VIRGINIA;X3F;False;77.0;17
2021/2022;CHACO;VIRGINIA;X3F;False;2916.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X3F;False;1772456.0;18
2021/2022;JUJUY;VIRGINIA;X3L;False;7707.0;17
2021/2022;SALTA;VIRGINIA;X3L;False;8247.0;17
2021/2022;CHACO;VIRGINIA;X3L;False;184.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X3L;False;16138.0;18
2021/2022;JUJUY;VIRGINIA;X3K;False;51800.0;17
2021/2022;SALTA;VIRGINIA;X3K;False;233354.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;X3K;False;285154.0;18
2021/2022;JUJUY;VIRGINIA;B4F;False;1213944.0;17
2021/2022;SALTA;VIRGINIA;B4F;False;1804473.0;17
2021/2022;TUCUMAN;VIRGINIA;B4F;False;166.0;17
2021/2022;CHACO;VIRGINIA;B4F;False;5079.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;B4F;False;3023662.0;18
2021/2022;JUJUY;VIRGINIA;B4L;False;204723.0;17
2021/2022;SALTA;VIRGINIA;B4L;False;36412.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;B4L;False;241135.0;18
2021/2022;JUJUY;VIRGINIA;C4F;False;888445.0;17
2021/2022;SALTA;VIRGINIA;C4F;False;406047.0;17
2021/2022;TUCUMAN;VIRGINIA;C4F;False;1024.0;17
2021/2022;CHACO;VIRGINIA;C4F;False;26972.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C4F;False;1322488.0;18
2021/2022;JUJUY;VIRGINIA;C4L;False;482133.0;17
2021/2022;SALTA;VIRGINIA;C4L;False;448839.0;17
2021/2022;CHACO;VIRGINIA;C4L;False;1520.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;C4L;False;932492.0;18
2021/2022;JUJUY;VIRGINIA;X4F;False;549230.0;17
2021/2022;SALTA;VIRGINIA;X4F;False;513209.0;17
2021/2022;TUCUMAN;VIRGINIA;X4F;False;616.0;17
2021/2022;CHACO;VIRGINIA;X4F;False;2138.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X4F;False;1065193.0;18
2021/2022;JUJUY;VIRGINIA;X4L;False;355046.0;17
2021/2022;SALTA;VIRGINIA;X4L;False;595292.0;17
2021/2022;CHACO;VIRGINIA;X4L;False;963.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;X4L;False;951301.0;18
2021/2022;JUJUY;VIRGINIA;NVX;False;14265.0;17
2021/2022;SALTA;VIRGINIA;NVX;False;43828.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;NVX;False;58093.0;18
2021/2022;JUJUY;VIRGINIA;NVC;False;19294.0;17
2021/2022;SALTA;VIRGINIA;NVC;False;70604.0;17
2021/2022;CHACO;VIRGINIA;NVC;False;61.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;NVC;False;89959.0;18
2021/2022;JUJUY;VIRGINIA;NVB;False;20604.0;17
2021/2022;SALTA;VIRGINIA;NVB;False;202795.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;NVB;False;223399.0;18
2021/2022;JUJUY;VIRGINIA;N5K;False;3081.0;17
2021/2022;SALTA;VIRGINIA;N5K;False;65.0;17
2021/2022;TOTAL_NACIONAL;VIRGINIA;N5K;False;3146.0;18
2021/2022;JUJUY;VIRGINIA;N5X;False;153268.0;17
2021/2022;SALTA;VIRGINIA;N5X;False;320846.0;17
2021/2022;CHACO;VIRGINIA;N5X;False;14.0;18
2021/2022;TOTAL_NACIONAL;VIRGINIA;N5X;False;474128.0;18
2021/2022;JUJUY;VIRGINIA;N5C;False;199412.0;17
2021/2022;SALTA;VIRGINIA;N5C;False;361783.0;17
